booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;company;customer_type;required_car_parking_spaces;total_of_special_requests
90268;City Hotel;0;31;23;02-05-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;4;No Deposit;3;NULL;No Contract (Group);0;0
90269;City Hotel;0;20;23;09-05-2019;29-05-2019;29;2;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90270;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90271;City Hotel;0;54;23;10-04-2019;03-06-2019;3;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90272;City Hotel;0;54;23;10-04-2019;03-06-2019;3;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90273;City Hotel;0;30;23;03-05-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;85;NULL;No Contract (Single);0;0
90274;City Hotel;0;2;23;31-05-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;1;No Deposit;NULL;263;No Contract (Single);0;0
90275;City Hotel;0;2;23;31-05-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;NULL;263;No Contract (Single);0;0
90276;City Hotel;0;102;23;21-02-2019;03-06-2019;3;0;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;0
90277;City Hotel;0;17;23;17-05-2019;03-06-2019;3;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90278;City Hotel;0;77;23;15-03-2019;31-05-2019;31;0;4;2;2;0;BB;#I/T;Online TA;0;0;F;2;No Deposit;9;NULL;No Contract (Single);0;1
90279;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90280;City Hotel;0;111;23;10-02-2019;01-06-2019;1;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;0
90281;City Hotel;0;28;23;05-05-2019;02-06-2019;2;0;3;2;2;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;9;NULL;No Contract (Single);0;1
90282;City Hotel;0;21;23;11-05-2019;01-06-2019;1;0;4;2;2;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;7;NULL;No Contract (Single);0;2
90283;City Hotel;0;53;23;10-04-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;2
90284;City Hotel;0;88;23;06-03-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90285;City Hotel;0;87;23;07-03-2019;02-06-2019;2;0;3;2;1;0;HB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;2
90286;City Hotel;0;127;23;26-01-2019;02-06-2019;2;0;3;2;1;0;HB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Single);0;1
90287;City Hotel;0;0;23;04-06-2019;04-06-2019;4;0;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90288;City Hotel;0;72;23;23-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90289;City Hotel;0;16;23;17-05-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90290;City Hotel;0;16;23;16-05-2019;01-06-2019;1;0;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;0
90291;City Hotel;0;228;23;19-10-2018;04-06-2019;4;0;1;2;0;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;7;NULL;No Contract (Single);0;1
90292;City Hotel;0;50;23;11-04-2019;31-05-2019;31;0;5;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);1;1
90293;City Hotel;0;11;23;22-05-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90294;City Hotel;0;0;23;04-06-2019;04-06-2019;4;0;1;2;0;0;SC;#I/T;Direct;0;0;A;1;No Deposit;NULL;NULL;No Contract (Single);0;0
90295;City Hotel;0;122;23;28-01-2019;30-05-2019;30;1;5;2;1;0;BB;#I/T;Online TA;0;0;F;0;No Deposit;9;NULL;No Contract (Single);0;3
90296;City Hotel;0;93;23;02-03-2019;03-06-2019;3;0;2;3;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Group);0;0
90297;City Hotel;0;93;23;02-03-2019;03-06-2019;3;0;2;3;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Group);0;0
90298;City Hotel;0;95;23;01-03-2019;04-06-2019;4;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);1;1
90299;City Hotel;0;19;23;14-05-2019;02-06-2019;2;0;3;3;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;9;NULL;No Contract (Single);0;1
90300;City Hotel;0;146;23;08-01-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Online TA;0;0;B;1;No Deposit;9;NULL;No Contract (Group);1;0
90301;City Hotel;0;52;23;09-04-2019;31-05-2019;31;0;5;1;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;0
90302;City Hotel;0;5;23;27-05-2019;01-06-2019;1;0;4;1;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;0
90303;City Hotel;0;199;23;16-11-2018;03-06-2019;3;0;2;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);0;0
90304;City Hotel;0;99;23;25-02-2019;04-06-2019;4;0;1;1;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;27;NULL;No Contract (Single);0;0
90305;City Hotel;0;188;23;26-11-2018;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;118;NULL;No Contract (Single);0;0
90306;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90307;City Hotel;0;2;23;31-05-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;NULL;263;No Contract (Single);0;0
90308;City Hotel;0;65;23;29-03-2019;02-06-2019;2;0;3;2;0;0;SC;#I/T;Offline TA/TO;0;0;A;0;No Deposit;132;NULL;No Contract (Single);0;0
90309;City Hotel;0;15;23;17-05-2019;01-06-2019;1;0;4;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90310;City Hotel;0;17;23;18-05-2019;04-06-2019;4;0;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90311;City Hotel;0;104;23;18-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;11;NULL;No Contract (Single);0;0
90312;City Hotel;0;142;23;07-01-2019;29-05-2019;29;2;5;2;0;0;HB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;16;NULL;No Contract (Single);0;0
90313;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90314;City Hotel;0;1;23;03-06-2019;04-06-2019;4;0;1;2;0;0;BB;#I/T;Direct;0;0;A;0;No Deposit;14;NULL;No Contract (Single);0;1
90315;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90316;City Hotel;0;8;23;27-05-2019;04-06-2019;4;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;NULL;NULL;No Contract (Single);0;3
90317;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90318;City Hotel;0;50;23;14-04-2019;03-06-2019;3;0;2;3;0;0;BB;#I/T;Online TA;0;0;G;0;No Deposit;9;NULL;No Contract (Single);0;2
90319;City Hotel;0;49;23;15-04-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;2;No Deposit;85;NULL;No Contract (Single);0;0
90320;City Hotel;0;4;23;30-05-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Direct;0;0;D;1;No Deposit;14;NULL;No Contract (Single);0;0
90321;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90322;City Hotel;0;13;23;20-05-2019;02-06-2019;2;0;3;3;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90323;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90324;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;20;NULL;No Contract (Group);0;0
90325;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;20;NULL;No Contract (Group);0;0
90326;City Hotel;0;23;23;09-05-2019;01-06-2019;1;0;4;1;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90327;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90328;City Hotel;0;1;23;01-06-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;NULL;263;No Contract (Single);0;1
90329;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90330;City Hotel;0;220;23;25-10-2018;02-06-2019;2;0;3;3;0;0;BB;#I/T;Online TA;0;0;B;1;No Deposit;11;NULL;No Contract (Single);0;1
90331;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90332;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90333;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90334;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90335;City Hotel;0;2;23;01-06-2019;03-06-2019;3;0;2;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;20;NULL;No Contract (Group);0;0
90336;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;B;0;No Deposit;20;NULL;No Contract (Group);0;0
90337;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90338;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90339;City Hotel;0;126;23;27-01-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;27;NULL;No Contract (Group);0;1
90340;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90341;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Group);0;0
90342;City Hotel;0;126;23;27-01-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;27;NULL;No Contract (Group);0;1
90343;City Hotel;0;144;23;09-01-2019;02-06-2019;2;0;3;2;0;0;SC;#I/T;Online TA;0;0;A;2;No Deposit;9;NULL;No Contract (Single);0;0
90344;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;20;NULL;No Contract (Group);0;0
90345;City Hotel;0;93;23;02-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;138;NULL;No Contract (Single);0;1
90346;City Hotel;0;93;23;02-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;138;NULL;No Contract (Single);0;1
90347;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90348;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90349;City Hotel;0;9;23;25-05-2019;03-06-2019;3;0;2;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;20;NULL;No Contract (Group);0;0
90350;City Hotel;0;122;23;28-01-2019;30-05-2019;30;1;5;2;1;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;3
90351;City Hotel;0;134;23;16-01-2019;30-05-2019;30;1;5;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;11;NULL;No Contract (Single);0;0
90352;City Hotel;0;112;23;10-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;192;NULL;No Contract (Group);0;1
90353;City Hotel;0;1;23;01-06-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;NULL;263;No Contract (Single);0;1
90354;City Hotel;0;70;23;25-03-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;20;NULL;No Contract (Single);0;0
90355;City Hotel;0;146;23;08-01-2019;03-06-2019;3;0;2;2;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Group);0;1
90356;City Hotel;0;2;23;02-06-2019;04-06-2019;4;0;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90357;City Hotel;0;92;23;01-03-2019;01-06-2019;1;0;4;2;1;0;BB;#I/T;Online TA;0;0;F;2;No Deposit;9;NULL;No Contract (Group);0;1
90358;City Hotel;0;92;23;01-03-2019;01-06-2019;1;0;4;1;0;0;BB;#I/T;Online TA;0;0;D;3;No Deposit;9;NULL;No Contract (Group);0;2
90359;City Hotel;0;111;23;11-02-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
90360;City Hotel;0;126;23;27-01-2019;02-06-2019;2;0;3;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;27;NULL;No Contract (Group);0;0
90361;City Hotel;0;220;23;25-10-2018;02-06-2019;2;0;3;2;0;0;BB;#I/T;Online TA;0;0;B;1;No Deposit;11;NULL;No Contract (Single);0;0
90362;City Hotel;0;40;24;26-04-2019;05-06-2019;5;1;0;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90363;City Hotel;0;143;23;11-01-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90364;City Hotel;0;57;23;08-04-2019;04-06-2019;4;1;1;3;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;0
90365;City Hotel;0;213;23;28-10-2018;29-05-2019;29;3;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;83;NULL;No Contract (Group);0;1
90366;City Hotel;0;213;23;28-10-2018;29-05-2019;29;3;5;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;83;NULL;No Contract (Group);0;1
90367;City Hotel;0;101;23;20-02-2019;01-06-2019;1;1;4;2;0;0;HB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Single);0;1
90368;City Hotel;0;0;24;05-06-2019;05-06-2019;5;1;0;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90369;City Hotel;0;7;23;28-05-2019;04-06-2019;4;1;1;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90370;City Hotel;0;14;23;20-05-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90371;City Hotel;0;15;23;18-05-2019;02-06-2019;2;1;3;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);0;1
90372;City Hotel;0;116;23;06-02-2019;02-06-2019;2;1;3;3;0;0;BB;#I/T;Direct;0;0;D;3;No Deposit;14;NULL;No Contract (Group);0;0
90373;City Hotel;0;18;23;15-05-2019;02-06-2019;2;1;3;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90374;City Hotel;0;68;23;28-03-2019;04-06-2019;4;1;1;3;0;0;BB;#I/T;Online TA;0;0;F;2;No Deposit;9;NULL;No Contract (Single);0;3
90375;City Hotel;0;95;23;28-02-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;E;0;No Deposit;9;NULL;No Contract (Single);0;3
90376;City Hotel;0;50;23;14-04-2019;03-06-2019;3;1;2;2;2;0;BB;#I/T;Online TA;0;0;F;1;No Deposit;9;NULL;No Contract (Single);0;2
90377;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90378;City Hotel;0;50;23;14-04-2019;03-06-2019;3;1;2;3;0;0;BB;#I/T;Online TA;0;0;D;1;No Deposit;9;NULL;No Contract (Single);0;2
90379;City Hotel;0;85;23;11-03-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90380;City Hotel;0;6;24;30-05-2019;05-06-2019;5;1;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90381;City Hotel;0;134;23;19-01-2019;02-06-2019;2;1;3;2;0;0;BB;#I/T;Online TA;0;0;B;0;No Deposit;9;NULL;No Contract (Group);0;1
90382;City Hotel;0;6;24;30-05-2019;05-06-2019;5;1;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90383;City Hotel;0;134;23;19-01-2019;02-06-2019;2;1;3;2;0;0;BB;#I/T;Online TA;0;0;B;0;No Deposit;9;NULL;No Contract (Group);0;1
90384;City Hotel;0;4;23;29-05-2019;02-06-2019;2;1;3;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90385;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90386;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90387;City Hotel;0;0;24;05-06-2019;05-06-2019;5;1;0;2;0;0;SC;#I/T;Direct;0;0;A;1;No Deposit;NULL;NULL;No Contract (Single);0;0
90388;City Hotel;0;93;23;28-02-2019;01-06-2019;1;1;4;2;0;0;BB;#I/T;Online TA;0;0;A;1;No Deposit;9;NULL;No Contract (Single);1;0
90389;City Hotel;0;7;23;27-05-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90390;City Hotel;0;16;23;19-05-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
90391;City Hotel;0;102;24;23-02-2019;05-06-2019;5;1;0;2;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;1;NULL;No Contract (Group);0;2
90392;City Hotel;0;102;24;23-02-2019;05-06-2019;5;1;0;1;0;0;BB;#I/T;Groups;0;0;A;1;No Deposit;1;NULL;No Contract (Group);0;1
90393;City Hotel;0;10;23;19-05-2019;29-05-2019;29;3;5;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;254;No Contract (Group);0;0
90394;City Hotel;0;59;23;05-04-2019;03-06-2019;3;1;2;3;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;2
90395;City Hotel;0;17;23;15-05-2019;01-06-2019;1;1;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);1;1
90396;City Hotel;0;68;23;27-03-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90397;City Hotel;0;117;23;05-02-2019;02-06-2019;2;1;3;2;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90398;City Hotel;0;54;23;11-04-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90399;City Hotel;0;13;23;21-05-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;1
90400;City Hotel;0;4;24;04-06-2019;08-06-2019;8;0;1;2;0;0;BB;#I/T;Direct;0;0;D;0;No Deposit;NULL;NULL;Group Contract;0;1
90401;City Hotel;0;58;24;08-04-2019;05-06-2019;5;1;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;7;NULL;No Contract (Single);0;1
90402;City Hotel;0;10;23;19-05-2019;29-05-2019;29;3;5;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;254;No Contract (Group);0;0
90403;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90404;City Hotel;0;113;23;11-02-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Offline TA/TO;0;0;D;0;No Deposit;28;NULL;No Contract (Single);0;0
90405;City Hotel;0;142;23;10-01-2019;01-06-2019;1;1;4;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
90406;City Hotel;0;15;23;15-05-2019;30-05-2019;30;2;5;2;0;0;BB;#I/T;Direct;0;0;D;0;No Deposit;14;NULL;No Contract (Single);0;1
90407;City Hotel;0;141;23;13-01-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90408;City Hotel;0;83;23;12-03-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;B;1;No Deposit;9;NULL;No Contract (Single);0;0
90409;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90410;City Hotel;0;117;23;06-02-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;0
90411;City Hotel;0;10;23;19-05-2019;29-05-2019;29;3;5;1;0;0;BB;#I/T;Corporate;0;0;A;0;No Deposit;NULL;254;No Contract (Group);0;0
90412;City Hotel;0;73;23;23-03-2019;04-06-2019;4;1;1;1;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;2
90413;City Hotel;0;21;23;13-05-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;7;NULL;No Contract (Single);0;1
90414;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90415;City Hotel;0;73;23;23-03-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;2
90416;City Hotel;0;83;23;12-03-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Online TA;0;0;A;1;No Deposit;9;NULL;No Contract (Single);0;2
90417;City Hotel;0;8;23;27-05-2019;04-06-2019;4;1;1;2;0;0;BB;#I/T;Online TA;0;0;D;0;No Deposit;9;NULL;No Contract (Single);0;0
90418;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90419;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;1;0;0;BB;#I/T;Offline TA/TO;0;0;A;1;No Deposit;3;NULL;No Contract (Group);0;0
90420;City Hotel;0;141;23;13-01-2019;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90421;City Hotel;0;13;24;23-05-2019;05-06-2019;5;1;0;2;0;0;BB;#I/T;Online TA;0;0;A;0;No Deposit;9;NULL;No Contract (Single);0;1
90422;City Hotel;0;107;23;16-02-2019;03-06-2019;3;1;2;1;0;0;BB;#I/T;Groups;0;0;A;0;No Deposit;37;NULL;No Contract (Group);0;0
90423;City Hotel;0;191;23;24-11-2018;03-06-2019;3;1;2;2;0;0;BB;#I/T;Offline TA/TO;0;0;A;0;No Deposit;3;NULL;No Contract (Group);0;0
90424;City Hotel;0;124;23;26-01-2019;30-05-2019;30;2;5;1;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;11;NULL;No Contract (Single);0;0
90425;City Hotel;0;124;23;26-01-2019;30-05-2019;30;2;5;1;0;0;SC;#I/T;Online TA;0;0;A;0;No Deposit;11;NULL;No Contract (Single);0;0
